2018-11-15T16:00:12.070200	35:6c:2c:46:d8:b4	random	-82
2018-11-15T16:00:12.077289	57:e0:1a:df:98:ac	random	-92
2018-11-15T16:00:12.078705	13:10:16:6a:b4:8e	random	-92
2018-11-15T16:00:12.079878	2b:17:2d:93:a0:87	random	-94
2018-11-15T16:00:12.081034	62:3c:8d:0c:37:56	random	-94
2018-11-15T16:00:12.082282	79:27:6e:97:45:78	random	-74
2018-11-15T16:00:12.083410	53:0e:e6:0b:fa:4d	random	-79
2018-11-15T16:00:12.605367	35:6c:2c:46:d8:b4	random	-81
2018-11-15T16:00:12.606948	57:e0:1a:df:98:ac	random	-87
2018-11-15T16:00:12.607999	13:10:16:6a:b4:8e	random	-72
2018-11-15T16:00:12.609429	79:27:6e:97:45:78	random	-71
2018-11-15T16:00:12.610559	f4:5c:89:a8:ee:2c	public	-87
2018-11-15T16:00:12.611926	44:c3:f6:86:35:76	random	-79
2018-11-15T16:00:13.132960	35:6c:2c:46:d8:b4	random	-83
2018-11-15T16:00:13.134422	57:e0:1a:df:98:ac	random	-92
2018-11-15T16:00:13.135421	13:10:16:6a:b4:8e	random	-72
2018-11-15T16:00:13.136445	62:3c:8d:0c:37:56	random	-91
2018-11-15T16:00:13.137482	2b:17:2d:93:a0:87	random	-100
2018-11-15T16:00:13.138511	79:27:6e:97:45:78	random	-77
2018-11-15T16:00:13.139549	53:0e:e6:0b:fa:4d	random	-64
2018-11-15T16:00:13.140577	4e:60:38:4a:2a:54	random	-96
2018-11-15T16:00:13.141752	44:c3:f6:86:35:76	random	-92
2018-11-15T16:00:13.142879	76:32:c8:bb:e2:de	random	-93
2018-11-15T16:00:13.663953	35:6c:2c:46:d8:b4	random	-83
2018-11-15T16:00:13.665422	57:e0:1a:df:98:ac	random	-93
2018-11-15T16:00:13.678454	13:10:16:6a:b4:8e	random	-55
2018-11-15T16:00:13.679858	62:3c:8d:0c:37:56	random	-92
2018-11-15T16:00:13.681038	2b:17:2d:93:a0:87	random	-99
2018-11-15T16:00:13.682239	79:27:6e:97:45:78	random	-75
2018-11-15T16:00:13.683394	f4:5c:89:a8:ee:2c	public	-86
2018-11-15T16:00:14.204132	35:6c:2c:46:d8:b4	random	-81
2018-11-15T16:00:14.205879	59:cd:fa:88:c4:d2	random	-86
2018-11-15T16:00:14.207123	13:10:16:6a:b4:8e	random	-73
2018-11-15T16:00:14.208253	2b:17:2d:93:a0:87	random	-99
2018-11-15T16:00:14.209369	62:3c:8d:0c:37:56	random	-82
2018-11-15T16:00:14.210549	79:27:6e:97:45:78	random	-71
2018-11-15T16:00:14.211932	44:c3:f6:86:35:76	random	-91
2018-11-15T16:00:14.732860	35:6c:2c:46:d8:b4	random	-61
2018-11-15T16:00:14.734355	57:e0:1a:df:98:ac	random	-89
2018-11-15T16:00:14.735549	13:10:16:6a:b4:8e	random	-84
2018-11-15T16:00:14.736723	62:3c:8d:0c:37:56	random	-87
2018-11-15T16:00:14.738110	79:27:6e:97:45:78	random	-76
2018-11-15T16:00:14.739277	53:0e:e6:0b:fa:4d	random	-79
2018-11-15T16:00:14.740957	4e:60:38:4a:2a:54	random	-100
2018-11-15T16:00:14.742390	fb:7a:8c:09:78:3a	random	-90
2018-11-15T16:00:14.743532	76:32:c8:bb:e2:de	random	-94
2018-11-15T16:00:15.265317	44:cb:09:bf:4b:7a	random	-91
2018-11-15T16:00:15.266829	35:6c:2c:46:d8:b4	random	-76
2018-11-15T16:00:15.268019	57:e0:1a:df:98:ac	random	-95
2018-11-15T16:00:15.269124	13:10:16:6a:b4:8e	random	-73
