2018-11-21T14:07:12.294792	6a:87:4f:04:ab:fe	random	-79
2018-11-21T14:07:15.447091	c9:18:02:02:97:48	random	-90
2018-11-21T14:07:15.448769	2f:6f:80:87:92:30	random	-84
2018-11-21T14:07:15.450425	43:d6:a0:17:4e:5a	random	-81
2018-11-21T14:07:15.452089	65:e9:f7:bd:06:23	random	-73
2018-11-21T14:07:15.453768	11:60:c2:d0:ac:f1	random	-70
2018-11-21T14:07:15.455404	2c:41:a1:dd:c6:4a	public	-92
2018-11-21T14:07:15.457038	07:94:72:d0:ac:bc	random	-56
2018-11-21T14:07:15.458682	79:ef:34:e6:a3:4d	random	-89
2018-11-21T14:07:15.460302	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:15.461997	fb:7a:8c:09:78:3a	random	-46
2018-11-21T14:07:15.463679	07:94:01:42:b0:d0	random	-69
2018-11-21T14:07:15.465346	7e:14:3b:f9:92:94	random	-74
2018-11-21T14:07:15.981682	07:94:01:42:b0:d0	random	-73
2018-11-21T14:07:15.983616	41:b3:63:d3:cc:b9	random	-89
2018-11-21T14:07:15.985287	2e:19:d5:81:98:e8	random	-89
2018-11-21T14:07:15.986950	43:d6:a0:17:4e:5a	random	-67
2018-11-21T14:07:15.988535	6e:ff:54:93:fd:f5	random	-72
2018-11-21T14:07:15.990189	53:61:76:26:b8:d8	random	-71
2018-11-21T14:07:15.991833	00:61:d7:00:75:64	random	-83
2018-11-21T14:07:15.993522	24:18:10:6c:ba:3d	random	-78
2018-11-21T14:07:15.995159	23:ba:b3:37:ca:75	random	-89
2018-11-21T14:07:15.996796	6a:87:4f:04:ab:fe	random	-81
2018-11-21T14:07:15.998459	59:ed:7c:c1:a9:a0	random	-58
2018-11-21T14:07:16.000122	07:94:72:d0:ac:bc	random	-61
2018-11-21T14:07:16.001779	39:02:68:67:e0:33	random	-87
2018-11-21T14:07:16.003623	28:55:a6:b0:0b:0b	random	-72
2018-11-21T14:07:16.005250	12:3b:6a:1a:62:ef	public	-61
2018-11-21T14:07:16.006884	4a:f7:cb:53:63:3d	random	-49
2018-11-21T14:07:16.008507	2f:6f:80:87:92:30	random	-85
2018-11-21T14:07:16.523429	2e:19:d5:81:98:e8	random	-76
2018-11-21T14:07:16.525307	43:d6:a0:17:4e:5a	random	-85
2018-11-21T14:07:16.527043	26:37:96:a2:f6:cd	random	-75
2018-11-21T14:07:16.528719	53:61:76:26:b8:d8	random	-83
2018-11-21T14:07:16.530341	00:61:d7:00:75:64	random	-84
2018-11-21T14:07:16.531999	24:18:10:6c:ba:3d	random	-69
2018-11-21T14:07:16.533739	6a:87:4f:04:ab:fe	random	-64
2018-11-21T14:07:16.535413	59:ed:7c:c1:a9:a0	random	-64
2018-11-21T14:07:16.537079	07:94:72:d0:ac:bc	random	-58
2018-11-21T14:07:16.538678	6e:ff:54:93:fd:f5	random	-86
2018-11-21T14:07:16.540281	22:db:e3:a2:73:f6	random	-71
2018-11-21T14:07:16.541976	4a:f7:cb:53:63:3d	random	-47
2018-11-21T14:07:17.057751	41:b3:63:d3:cc:b9	random	-74
2018-11-21T14:07:17.059671	7e:98:82:c1:ef:3d	random	-91
2018-11-21T14:07:17.061372	7c:ee:c2:16:fd:79	random	-89
2018-11-21T14:07:17.063071	43:d6:a0:17:4e:5a	random	-82
2018-11-21T14:07:17.064730	65:e9:f7:bd:06:23	random	-85
2018-11-21T14:07:17.066350	2c:1c:63:c8:0a:3f	random	-69
2018-11-21T14:07:17.068031	07:94:72:d0:ac:bc	random	-55
2018-11-21T14:07:17.069713	00:61:d7:00:75:64	random	-72
2018-11-21T14:07:17.071346	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:17.073076	6a:87:4f:04:ab:fe	random	-66
2018-11-21T14:07:17.074711	59:ed:7c:c1:a9:a0	random	-41
2018-11-21T14:07:17.076384	4a:f7:cb:53:63:3d	random	-64
2018-11-21T14:07:17.078011	18:f6:56:63:e4:8e	random	-95
2018-11-21T14:07:17.079656	6e:ff:54:93:fd:f5	random	-73
2018-11-21T14:07:17.081349	22:db:e3:a2:73:f6	random	-84
2018-11-21T14:07:17.083162	3c:76:bd:43:65:d6	random	-81
2018-11-21T14:07:17.085036	12:3b:6a:1a:62:ef	public	-58
2018-11-21T14:07:17.086703	2f:6f:80:87:92:30	random	-67
2018-11-21T14:07:17.601618	07:94:72:d0:ac:bc	random	-40
2018-11-21T14:07:17.603536	66:47:73:e9:50:95	random	-91
2018-11-21T14:07:17.605226	3c:76:bd:43:65:d6	random	-73
2018-11-21T14:07:17.606859	43:d6:a0:17:4e:5a	random	-85
2018-11-21T14:07:17.608519	2c:1c:63:c8:0a:3f	random	-73
2018-11-21T14:07:17.610163	26:37:96:a2:f6:cd	random	-89
2018-11-21T14:07:17.611801	53:61:76:26:b8:d8	random	-82
2018-11-21T14:07:17.613566	00:61:d7:00:75:64	random	-89
2018-11-21T14:07:17.615224	24:18:10:6c:ba:3d	random	-82
2018-11-21T14:07:17.616884	49:0e:16:14:b0:fd	random	-69
2018-11-21T14:07:17.618523	6a:87:4f:04:ab:fe	random	-78
2018-11-21T14:07:17.620156	59:ed:7c:c1:a9:a0	random	-58
2018-11-21T14:07:17.621783	4a:f7:cb:53:63:3d	random	-70
2018-11-21T14:07:17.623458	41:b3:63:d3:cc:b9	random	-75
2018-11-21T14:07:17.625113	39:02:68:67:e0:33	random	-75
2018-11-21T14:07:17.626797	07:94:01:42:b0:d0	random	-72
2018-11-21T14:07:17.628472	11:60:c2:d0:ac:f1	random	-71
2018-11-21T14:07:17.630154	22:db:e3:a2:73:f6	random	-68
2018-11-21T14:07:17.631821	2e:19:d5:81:98:e8	random	-88
2018-11-21T14:07:17.633573	2f:6f:80:87:92:30	random	-86
2018-11-21T14:07:18.149131	41:b3:63:d3:cc:b9	random	-87
2018-11-21T14:07:18.151024	3c:76:bd:43:65:d6	random	-81
2018-11-21T14:07:18.152761	43:d6:a0:17:4e:5a	random	-82
2018-11-21T14:07:18.154415	65:e9:f7:bd:06:23	random	-87
2018-11-21T14:07:18.156050	26:37:96:a2:f6:cd	random	-90
2018-11-21T14:07:18.157718	53:61:76:26:b8:d8	random	-82
2018-11-21T14:07:18.159325	00:61:d7:00:75:64	random	-69
2018-11-21T14:07:18.160998	07:94:72:d0:ac:bc	random	-61
2018-11-21T14:07:18.162718	23:ba:b3:37:ca:75	random	-90
2018-11-21T14:07:18.164344	6a:87:4f:04:ab:fe	random	-65
2018-11-21T14:07:18.165997	59:ed:7c:c1:a9:a0	random	-57
2018-11-21T14:07:18.167674	4a:f7:cb:53:63:3d	random	-65
2018-11-21T14:07:18.169294	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:18.170997	39:02:68:67:e0:33	random	-89
2018-11-21T14:07:18.172681	d4:15:fd:d7:62:20	random	-73
2018-11-21T14:07:18.174324	07:94:01:42:b0:d0	random	-84
2018-11-21T14:07:18.175962	7c:ee:c2:16:fd:79	random	-75
2018-11-21T14:07:18.177647	12:3b:6a:1a:62:ef	public	-47
2018-11-21T14:07:18.179284	2f:6f:80:87:92:30	random	-73
2018-11-21T14:07:18.695324	07:94:01:42:b0:d0	random	-79
2018-11-21T14:07:18.697202	7e:98:82:c1:ef:3d	random	-80
2018-11-21T14:07:18.698825	2e:19:d5:81:98:e8	random	-77
2018-11-21T14:07:18.700500	43:d6:a0:17:4e:5a	random	-83
2018-11-21T14:07:18.702134	11:60:c2:d0:ac:f1	random	-89
2018-11-21T14:07:18.703871	53:61:76:26:b8:d8	random	-61
2018-11-21T14:07:18.705603	00:61:d7:00:75:64	random	-74
2018-11-21T14:07:18.707232	24:18:10:6c:ba:3d	random	-66
2018-11-21T14:07:18.708842	6a:87:4f:04:ab:fe	random	-65
2018-11-21T14:07:18.710513	59:ed:7c:c1:a9:a0	random	-57
2018-11-21T14:07:18.712149	07:94:72:d0:ac:bc	random	-55
2018-11-21T14:07:18.713877	39:02:68:67:e0:33	random	-89
2018-11-21T14:07:18.715525	4a:f7:cb:53:63:3d	random	-65
2018-11-21T14:07:18.717150	49:0e:16:14:b0:fd	random	-71
2018-11-21T14:07:18.718801	7c:ee:c2:16:fd:79	random	-75
2018-11-21T14:07:18.720424	12:3b:6a:1a:62:ef	public	-47
2018-11-21T14:07:18.722063	c9:18:02:02:97:48	random	-82
2018-11-21T14:07:18.723780	2f:6f:80:87:92:30	random	-84
2018-11-21T14:07:19.239113	2e:19:d5:81:98:e8	random	-87
2018-11-21T14:07:19.240959	43:d6:a0:17:4e:5a	random	-69
2018-11-21T14:07:19.242653	2c:1c:63:c8:0a:3f	random	-85
2018-11-21T14:07:19.244299	26:37:96:a2:f6:cd	random	-76
2018-11-21T14:07:19.245917	53:61:76:26:b8:d8	random	-84
2018-11-21T14:07:19.247577	4a:f7:cb:53:63:3d	random	-65
2018-11-21T14:07:19.249262	59:ed:7c:c1:a9:a0	random	-40
2018-11-21T14:07:19.250918	07:94:72:d0:ac:bc	random	-57
2018-11-21T14:07:19.252658	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:19.254307	6e:ff:54:93:fd:f5	random	-68
2018-11-21T14:07:19.255974	22:db:e3:a2:73:f6	random	-87
2018-11-21T14:07:19.257579	7c:ee:c2:16:fd:79	random	-75
2018-11-21T14:07:19.259188	2f:6f:80:87:92:30	random	-84
2018-11-21T14:07:19.775313	07:94:72:d0:ac:bc	random	-51
2018-11-21T14:07:19.777153	2e:19:d5:81:98:e8	random	-88
2018-11-21T14:07:19.778781	43:d6:a0:17:4e:5a	random	-70
2018-11-21T14:07:19.782875	2c:1c:63:c8:0a:3f	random	-75
2018-11-21T14:07:19.784764	53:61:76:26:b8:d8	random	-62
2018-11-21T14:07:19.786457	4a:f7:cb:53:63:3d	random	-71
2018-11-21T14:07:19.788183	12:3b:6a:1a:62:ef	public	-68
2018-11-21T14:07:19.789831	24:18:10:6c:ba:3d	random	-69
2018-11-21T14:07:19.791445	fb:7a:8c:09:78:3a	random	-46
2018-11-21T14:07:19.793154	6e:ff:54:93:fd:f5	random	-63
2018-11-21T14:07:19.794841	22:db:e3:a2:73:f6	random	-73
2018-11-21T14:07:19.796545	7c:ee:c2:16:fd:79	random	-74
2018-11-21T14:07:19.798177	39:02:68:67:e0:33	random	-88
2018-11-21T14:07:19.799839	2f:6f:80:87:92:30	random	-73
2018-11-21T14:07:20.315344	2e:19:d5:81:98:e8	random	-90
2018-11-21T14:07:20.317206	3c:76:bd:43:65:d6	random	-90
2018-11-21T14:07:20.318886	43:d6:a0:17:4e:5a	random	-71
2018-11-21T14:07:20.320634	65:e9:f7:bd:06:23	random	-74
2018-11-21T14:07:20.322317	26:37:96:a2:f6:cd	random	-90
2018-11-21T14:07:20.324036	53:61:76:26:b8:d8	random	-77
2018-11-21T14:07:20.325693	00:61:d7:00:75:64	random	-71
2018-11-21T14:07:20.327290	07:94:72:d0:ac:bc	random	-40
2018-11-21T14:07:20.328992	6a:87:4f:04:ab:fe	random	-77
2018-11-21T14:07:20.330658	59:ed:7c:c1:a9:a0	random	-57
2018-11-21T14:07:20.332324	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:20.334023	fb:7a:8c:09:78:3a	random	-45
2018-11-21T14:07:20.335660	07:94:01:42:b0:d0	random	-70
2018-11-21T14:07:20.337261	7c:ee:c2:16:fd:79	random	-85
2018-11-21T14:07:20.338897	12:3b:6a:1a:62:ef	public	-42
2018-11-21T14:07:20.340557	4a:f7:cb:53:63:3d	random	-50
2018-11-21T14:07:20.342201	2f:6f:80:87:92:30	random	-75
2018-11-21T14:07:20.859142	07:94:72:d0:ac:bc	random	-45
2018-11-21T14:07:20.861023	7c:ee:c2:16:fd:79	random	-74
2018-11-21T14:07:20.862802	43:d6:a0:17:4e:5a	random	-83
2018-11-21T14:07:20.864454	2c:1c:63:c8:0a:3f	random	-87
2018-11-21T14:07:20.866125	53:61:76:26:b8:d8	random	-62
2018-11-21T14:07:20.867785	00:61:d7:00:75:64	random	-86
2018-11-21T14:07:20.869408	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:20.871047	79:ef:34:e6:a3:4d	random	-91
2018-11-21T14:07:20.872807	59:ed:7c:c1:a9:a0	random	-40
2018-11-21T14:07:20.874479	4a:f7:cb:53:63:3d	random	-50
2018-11-21T14:07:20.876141	28:55:a6:b0:0b:0b	random	-91
2018-11-21T14:07:20.877735	22:db:e3:a2:73:f6	random	-85
2018-11-21T14:07:20.879380	2e:19:d5:81:98:e8	random	-75
2018-11-21T14:07:20.881053	57:0a:67:9f:92:9c	random	-72
2018-11-21T14:07:20.882764	2f:6f:80:87:92:30	random	-73
2018-11-21T14:07:21.399183	6e:ff:54:93:fd:f5	random	-64
2018-11-21T14:07:21.401098	2c:1c:63:c8:0a:3f	random	-84
2018-11-21T14:07:21.402813	2c:41:a1:dd:c6:4a	public	-78
2018-11-21T14:07:21.404486	53:61:76:26:b8:d8	random	-79
2018-11-21T14:07:21.406144	00:61:d7:00:75:64	random	-74
2018-11-21T14:07:21.407780	4a:f7:cb:53:63:3d	random	-71
2018-11-21T14:07:21.409390	23:ba:b3:37:ca:75	random	-92
2018-11-21T14:07:21.411015	59:ed:7c:c1:a9:a0	random	-63
2018-11-21T14:07:21.412681	07:94:72:d0:ac:bc	random	-38
2018-11-21T14:07:21.414362	24:18:10:6c:ba:3d	random	-83
2018-11-21T14:07:21.416051	39:02:68:67:e0:33	random	-86
2018-11-21T14:07:21.417724	d4:15:fd:d7:62:20	random	-82
2018-11-21T14:07:21.419380	07:94:01:42:b0:d0	random	-75
2018-11-21T14:07:21.421032	22:db:e3:a2:73:f6	random	-69
2018-11-21T14:07:21.422712	2f:6f:80:87:92:30	random	-86
2018-11-21T14:07:21.424348	43:d6:a0:17:4e:5a	random	-71
2018-11-21T14:07:21.940487	cd:fc:cc:d0:f5:25	random	-45
2018-11-21T14:07:21.942415	2e:19:d5:81:98:e8	random	-89
2018-11-21T14:07:21.944061	07:94:01:42:b0:d0	random	-92
2018-11-21T14:07:21.945669	2c:1c:63:c8:0a:3f	random	-71
2018-11-21T14:07:21.947361	66:47:73:e9:50:95	random	-73
2018-11-21T14:07:21.949031	53:61:76:26:b8:d8	random	-71
2018-11-21T14:07:21.950716	00:61:d7:00:75:64	random	-73
2018-11-21T14:07:21.952393	07:94:72:d0:ac:bc	random	-49
2018-11-21T14:07:21.954080	79:ef:34:e6:a3:4d	random	-78
2018-11-21T14:07:21.955741	12:3b:6a:1a:62:ef	public	-59
2018-11-21T14:07:21.957384	59:ed:7c:c1:a9:a0	random	-56
2018-11-21T14:07:21.959025	24:18:10:6c:ba:3d	random	-82
2018-11-21T14:07:21.960601	43:d6:a0:17:4e:5a	random	-81
2018-11-21T14:07:21.962209	39:02:68:67:e0:33	random	-79
2018-11-21T14:07:21.963952	6e:ff:54:93:fd:f5	random	-78
2018-11-21T14:07:21.965641	22:db:e3:a2:73:f6	random	-86
2018-11-21T14:07:21.967288	7e:14:3b:f9:92:94	random	-88
2018-11-21T14:07:21.968937	4a:f7:cb:53:63:3d	random	-71
2018-11-21T14:07:21.970602	2f:6f:80:87:92:30	random	-87
2018-11-21T14:07:22.485411	59:ed:7c:c1:a9:a0	random	-41
2018-11-21T14:07:22.487297	24:18:10:6c:ba:3d	random	-69
2018-11-21T14:07:22.489022	39:02:68:67:e0:33	random	-86
2018-11-21T14:07:22.490717	43:d6:a0:17:4e:5a	random	-71
2018-11-21T14:07:22.492477	6e:ff:54:93:fd:f5	random	-84
2018-11-21T14:07:22.494131	11:60:c2:d0:ac:f1	random	-87
2018-11-21T14:07:22.495741	53:61:76:26:b8:d8	random	-61
2018-11-21T14:07:22.497399	00:61:d7:00:75:64	random	-70
2018-11-21T14:07:22.499061	07:94:72:d0:ac:bc	random	-38
2018-11-21T14:07:22.500807	23:ba:b3:37:ca:75	random	-90
2018-11-21T14:07:22.502533	07:94:01:42:b0:d0	random	-79
2018-11-21T14:07:23.017942	41:b3:63:d3:cc:b9	random	-90
2018-11-21T14:07:23.019878	cd:fc:cc:d0:f5:25	random	-62
2018-11-21T14:07:23.021549	2e:19:d5:81:98:e8	random	-88
2018-11-21T14:07:23.023269	28:55:a6:b0:0b:0b	random	-74
2018-11-21T14:07:23.024948	2c:1c:63:c8:0a:3f	random	-86
2018-11-21T14:07:23.026650	00:61:d7:00:75:64	random	-84
2018-11-21T14:07:23.028253	07:94:72:d0:ac:bc	random	-56
2018-11-21T14:07:23.029876	6a:87:4f:04:ab:fe	random	-80
2018-11-21T14:07:23.031525	59:ed:7c:c1:a9:a0	random	-47
2018-11-21T14:07:23.033224	24:18:10:6c:ba:3d	random	-82
2018-11-21T14:07:23.034903	d4:15:fd:d7:62:20	random	-85
2018-11-21T14:07:23.036586	6e:ff:54:93:fd:f5	random	-69
2018-11-21T14:07:23.038230	7e:14:3b:f9:92:94	random	-74
2018-11-21T14:07:23.039860	12:3b:6a:1a:62:ef	public	-54
2018-11-21T14:07:23.041535	c9:18:02:02:97:48	random	-89
2018-11-21T14:07:23.557972	28:55:a6:b0:0b:0b	random	-74
2018-11-21T14:07:23.559820	2e:19:d5:81:98:e8	random	-75
2018-11-21T14:07:23.561495	43:d6:a0:17:4e:5a	random	-67
2018-11-21T14:07:23.563179	65:e9:f7:bd:06:23	random	-75
2018-11-21T14:07:23.564846	2c:1c:63:c8:0a:3f	random	-77
2018-11-21T14:07:23.566538	11:60:c2:d0:ac:f1	random	-72
2018-11-21T14:07:23.568226	07:94:72:d0:ac:bc	random	-54
2018-11-21T14:07:23.569852	23:ba:b3:37:ca:75	random	-89
2018-11-21T14:07:23.571492	6a:87:4f:04:ab:fe	random	-66
2018-11-21T14:07:23.573171	3c:76:bd:43:65:d6	random	-79
2018-11-21T14:07:23.574816	59:ed:7c:c1:a9:a0	random	-42
2018-11-21T14:07:23.576480	24:18:10:6c:ba:3d	random	-81
2018-11-21T14:07:23.578115	07:94:01:42:b0:d0	random	-69
2018-11-21T14:07:23.579722	3a:54:d8:7c:0c:15	random	-80
2018-11-21T14:07:23.581347	22:db:e3:a2:73:f6	random	-87
2018-11-21T14:07:23.583029	7e:14:3b:f9:92:94	random	-88
2018-11-21T14:07:23.584701	4a:f7:cb:53:63:3d	random	-63
2018-11-21T14:07:23.586349	2f:6f:80:87:92:30	random	-73
2018-11-21T14:07:24.103075	2e:19:d5:81:98:e8	random	-83
2018-11-21T14:07:24.104980	07:94:01:42:b0:d0	random	-93
2018-11-21T14:07:24.106680	26:37:96:a2:f6:cd	random	-75
2018-11-21T14:07:24.108358	53:61:76:26:b8:d8	random	-61
2018-11-21T14:07:24.110032	00:61:d7:00:75:64	random	-90
2018-11-21T14:07:24.111690	23:ba:b3:37:ca:75	random	-73
2018-11-21T14:07:24.113330	12:3b:6a:1a:62:ef	public	-59
2018-11-21T14:07:24.114940	59:ed:7c:c1:a9:a0	random	-47
2018-11-21T14:07:24.116592	4a:f7:cb:53:63:3d	random	-62
2018-11-21T14:07:24.118203	18:f6:56:63:e4:8e	random	-85
2018-11-21T14:07:24.119836	6e:ff:54:93:fd:f5	random	-83
2018-11-21T14:07:24.121545	7c:ee:c2:16:fd:79	random	-74
2018-11-21T14:07:24.123210	2f:6f:80:87:92:30	random	-88
2018-11-21T14:07:24.124885	43:d6:a0:17:4e:5a	random	-82
2018-11-21T14:07:24.126550	2c:1c:63:c8:0a:3f	random	-85
2018-11-21T14:07:24.128175	11:60:c2:d0:ac:f1	random	-75
2018-11-21T14:07:24.129824	24:18:10:6c:ba:3d	random	-65
2018-11-21T14:07:24.131517	79:ef:34:e6:a3:4d	random	-77
2018-11-21T14:07:24.133188	07:94:72:d0:ac:bc	random	-61
2018-11-21T14:07:24.134860	fb:7a:8c:09:78:3a	random	-45
2018-11-21T14:07:24.136545	28:55:a6:b0:0b:0b	random	-78
2018-11-21T14:07:24.138186	22:db:e3:a2:73:f6	random	-86
2018-11-21T14:07:24.654292	41:b3:63:d3:cc:b9	random	-74
2018-11-21T14:07:24.656182	cd:fc:cc:d0:f5:25	random	-57
2018-11-21T14:07:24.657839	43:d6:a0:17:4e:5a	random	-85
2018-11-21T14:07:24.659493	53:61:76:26:b8:d8	random	-83
2018-11-21T14:07:24.661191	24:18:10:6c:ba:3d	random	-65
2018-11-21T14:07:24.662904	6a:87:4f:04:ab:fe	random	-82
2018-11-21T14:07:24.664571	59:ed:7c:c1:a9:a0	random	-53
2018-11-21T14:07:24.666197	07:94:72:d0:ac:bc	random	-38
2018-11-21T14:07:24.667854	7e:98:82:c1:ef:3d	random	-92
2018-11-21T14:07:24.669516	fb:7a:8c:09:78:3a	random	-61
2018-11-21T14:07:24.671185	18:f6:56:63:e4:8e	random	-86
2018-11-21T14:07:24.672934	4a:f7:cb:53:63:3d	random	-55
2018-11-21T14:07:24.674609	48:98:8d:63:be:83	random	-92
2018-11-21T14:07:24.676254	7e:14:3b:f9:92:94	random	-87
2018-11-21T14:07:24.677899	c9:18:02:02:97:48	random	-67
2018-11-21T14:07:25.193055	41:b3:63:d3:cc:b9	random	-75
2018-11-21T14:07:25.194961	3c:76:bd:43:65:d6	random	-73
2018-11-21T14:07:25.196609	43:d6:a0:17:4e:5a	random	-83
2018-11-21T14:07:25.198250	26:37:96:a2:f6:cd	random	-91
2018-11-21T14:07:25.199849	07:94:72:d0:ac:bc	random	-56
2018-11-21T14:07:25.201525	00:61:d7:00:75:64	random	-85
2018-11-21T14:07:25.203217	24:18:10:6c:ba:3d	random	-66
2018-11-21T14:07:25.204841	23:ba:b3:37:ca:75	random	-91
2018-11-21T14:07:25.206469	59:ed:7c:c1:a9:a0	random	-46
2018-11-21T14:07:25.208147	4a:f7:cb:53:63:3d	random	-63
2018-11-21T14:07:25.209831	04:68:26:40:9a:86	random	-85
2018-11-21T14:07:25.211502	d4:15:fd:d7:62:20	random	-83
2018-11-21T14:07:25.213180	6e:ff:54:93:fd:f5	random	-62
2018-11-21T14:07:25.214814	22:db:e3:a2:73:f6	random	-86
2018-11-21T14:07:25.216432	48:98:8d:63:be:83	random	-93
2018-11-21T14:07:25.218082	7e:14:3b:f9:92:94	random	-87
2018-11-21T14:07:25.219702	7c:ee:c2:16:fd:79	random	-89
2018-11-21T14:07:25.735523	41:b3:63:d3:cc:b9	random	-89
2018-11-21T14:07:25.743817	cd:fc:cc:d0:f5:25	random	-46
2018-11-21T14:07:25.745495	43:d6:a0:17:4e:5a	random	-83
2018-11-21T14:07:25.747120	53:61:76:26:b8:d8	random	-68
2018-11-21T14:07:25.748732	00:61:d7:00:75:64	random	-89
2018-11-21T14:07:25.750348	24:18:10:6c:ba:3d	random	-64
2018-11-21T14:07:25.751991	6a:87:4f:04:ab:fe	random	-80
2018-11-21T14:07:25.753697	59:ed:7c:c1:a9:a0	random	-41
2018-11-21T14:07:25.755331	07:94:72:d0:ac:bc	random	-56
2018-11-21T14:07:25.757018	04:68:26:40:9a:86	random	-84
2018-11-21T14:07:25.758695	d4:15:fd:d7:62:20	random	-76
2018-11-21T14:07:25.760370	07:94:01:42:b0:d0	random	-67
2018-11-21T14:07:25.762029	22:db:e3:a2:73:f6	random	-86
2018-11-21T14:07:25.763769	7e:14:3b:f9:92:94	random	-74
2018-11-21T14:07:25.765418	2f:6f:80:87:92:30	random	-86
2018-11-21T14:07:26.279849	43:d6:a0:17:4e:5a	random	-83
2018-11-21T14:07:26.281658	2c:1c:63:c8:0a:3f	random	-86
2018-11-21T14:07:26.283380	6e:ff:54:93:fd:f5	random	-63
2018-11-21T14:07:26.285086	53:61:76:26:b8:d8	random	-72
2018-11-21T14:07:26.286732	00:61:d7:00:75:64	random	-88
2018-11-21T14:07:26.288374	4a:f7:cb:53:63:3d	random	-45
2018-11-21T14:07:26.290041	23:ba:b3:37:ca:75	random	-94
2018-11-21T14:07:26.291673	6a:87:4f:04:ab:fe	random	-82
2018-11-21T14:07:26.293365	07:94:72:d0:ac:bc	random	-57
2018-11-21T14:07:26.295024	24:18:10:6c:ba:3d	random	-70
2018-11-21T14:07:26.296667	04:68:26:40:9a:86	random	-80
2018-11-21T14:07:26.298334	07:94:01:42:b0:d0	random	-86
2018-11-21T14:07:26.299978	39:02:68:67:e0:33	random	-92
2018-11-21T14:07:26.301607	7e:14:3b:f9:92:94	random	-87
2018-11-21T14:07:26.303294	fb:7a:8c:09:78:3a	random	-63
2018-11-21T14:07:26.304947	c9:18:02:02:97:48	random	-70
2018-11-21T14:07:26.820542	26:37:96:a2:f6:cd	random	-75
2018-11-21T14:07:26.822466	66:47:73:e9:50:95	random	-88
2018-11-21T14:07:26.824171	cd:fc:cc:d0:f5:25	random	-62
2018-11-21T14:07:26.825847	3c:76:bd:43:65:d6	random	-75
2018-11-21T14:07:26.827559	43:d6:a0:17:4e:5a	random	-70
2018-11-21T14:07:26.829215	2c:1c:63:c8:0a:3f	random	-83
