2018-11-19T16:52:41.682003	45:0e:7d:45:7b:56	random	-78
2018-11-19T16:52:49.473428	60:3a:1f:5b:a1:08	random	-78
2018-11-19T16:52:49.474730	21:ec:c7:1f:37:53	random	-71
2018-11-19T16:52:49.476029	13:7d:2d:2b:32:b4	random	-58
2018-11-19T16:52:49.477307	2d:27:b6:ca:d4:7a	random	-81
2018-11-19T16:52:49.478576	6a:71:a6:18:f2:6a	random	-89
2018-11-19T16:52:49.479908	4d:7f:d4:2c:b1:65	random	-80
2018-11-19T16:52:49.481338	41:63:ab:1a:1d:9d	random	-90
2018-11-19T16:52:49.482618	6e:60:87:c6:a8:b5	random	-79
2018-11-19T16:52:49.483906	f0:18:98:54:2b:0d	public	-98
2018-11-19T16:52:50.008585	45:0e:7d:45:7b:56	random	-67
2018-11-19T16:52:50.010321	60:3a:1f:5b:a1:08	random	-77
2018-11-19T16:52:50.011608	4d:7f:d4:2c:b1:65	random	-83
2018-11-19T16:52:50.012881	21:ec:c7:1f:37:53	random	-79
2018-11-19T16:52:50.014180	13:7d:2d:2b:32:b4	random	-58
2018-11-19T16:52:50.015474	f0:18:98:54:2b:0d	public	-99
2018-11-19T16:52:50.016736	6a:71:a6:18:f2:6a	random	-77
2018-11-19T16:52:50.018052	54:82:29:07:8a:ed	random	-100
2018-11-19T16:52:50.019385	6e:60:87:c6:a8:b5	random	-88
2018-11-19T16:52:50.020775	78:d4:4c:e2:bc:0a	random	-87
2018-11-19T16:52:50.544996	2d:27:b6:ca:d4:7a	random	-81
2018-11-19T16:52:50.546578	60:3a:1f:5b:a1:08	random	-77
2018-11-19T16:52:50.547825	21:ec:c7:1f:37:53	random	-79
2018-11-19T16:52:50.549098	13:7d:2d:2b:32:b4	random	-59
2018-11-19T16:52:50.550567	45:0e:7d:45:7b:56	random	-77
2018-11-19T16:52:50.551944	6a:71:a6:18:f2:6a	random	-92
2018-11-19T16:52:50.553287	4d:7f:d4:2c:b1:65	random	-99
2018-11-19T16:52:50.554666	41:63:ab:1a:1d:9d	random	-83
2018-11-19T16:52:50.555977	6e:60:87:c6:a8:b5	random	-88
2018-11-19T16:52:51.079249	45:0e:7d:45:7b:56	random	-85
2018-11-19T16:52:51.081065	2d:27:b6:ca:d4:7a	random	-91
